id_estacion;id_carburante;precio_carburante 
511;6;1,479
511;7;1,559
511;13;1,009
512;1;1,389
512;6;1,239
513;1;1,389
513;6;1,239
514;1;1,379
514;6;1,239
514;7;1,259
515;1;1,557
515;4;1,741
515;6;1,449
515;7;1,542
516;1;1,389
516;6;1,239
517;1;1,599
517;4;1,741
517;6;1,439
517;7;1,529
518;1;1,557
518;4;1,729
518;6;1,449
518;7;1,569
519;1;1,579
519;3;1,649
519;4;1,679
519;6;1,489
519;7;1,559
520;1;1,477
520;6;1,297
521;1;1,604
521;4;1,744
521;6;1,484
521;7;1,574
522;1;1,599
522;4;1,739
522;6;1,409
522;7;1,489
523;1;1,599
523;4;1,739
523;6;1,409
523;7;1,489
524;14;1,239
525;1;1,619
525;4;1,779
525;6;1,429
525;7;1,529
526;1;1,604
526;4;1,744
526;6;1,484
526;7;1,574
527;1;1,415
527;6;1,295
528;1;1,479
528;4;1,559
528;6;1,389
528;8;1,159
529;1;1,559
529;4;1,701
529;6;1,419
529;7;1,509
530;1;1,549
530;4;1,681
530;6;1,439
530;7;1,499
531;1;1,319
531;6;1,219
532;1;1,529
532;6;1,389
532;7;1,429
533;1;1,319
533;6;1,219
534;1;1,539
534;4;1,679
534;6;1,449
534;7;1,529
534;13;0,869
535;1;1,579
535;3;1,659
535;6;1,482
535;7;1,542
536;1;1,429
536;6;1,279
536;7;1,299
537;1;1,429
537;6;1,319
538;1;1,399
538;6;1,319
538;8;0,985
539;1;1,399
539;6;1,289
539;7;1,329
539;13;0,899
540;1;1,524
540;3;1,604
540;4;1,656
540;6;1,419
540;7;1,499
541;1;1,529
541;6;1,359
542;1;1,589
542;6;1,452
542;7;1,537
542;8;1,182
543;1;1,499
543;6;1,329
544;1;1,519
544;6;1,339
544;7;1,389
545;1;1,569
545;4;1,689
545;6;1,419
545;8;1,202
546;1;1,579
546;4;1,719
546;6;1,429
546;7;1,509
547;1;1,599
547;4;1,741
547;6;1,439
547;7;1,529
548;1;1,387
548;6;1,285
548;7;1,305
549;1;1,439
549;4;1,579
549;6;1,349
549;7;1,419
550;1;1,399
550;6;1,279
551;1;1,399
551;6;1,305
552;1;1,399
552;6;1,279
553;1;1,459
553;4;1,609
553;6;1,359
553;7;1,409
553;8;1,269
554;1;1,529
554;6;1,339
554;8;1,169
555;1;1,589
555;4;1,719
555;6;1,419
555;7;1,489
555;8;1,119
556;1;1,459
556;6;1,289
557;1;1,499
557;6;1,319
557;8;1,321
558;6;1,469
558;8;1,264
559;14;1,389
559;15;1,219
560;1;1,569
560;4;1,729
560;6;1,419
561;1;1,469
561;6;1,299
561;7;1,339
562;1;1,439
562;3;1,478
562;6;1,305
562;7;1,329
563;1;1,419
563;6;1,289
564;1;1,541
564;4;1,723
564;6;1,421
564;7;1,515
565;1;1,579
565;4;1,729
565;6;1,409
565;7;1,499
566;1;1,589
566;4;1,749
566;6;1,429
566;7;1,509
566;13;0,989
567;1;1,589
567;4;1,749
567;6;1,429
567;7;1,509
568;1;1,539
568;4;1,679
568;6;1,379
568;7;1,459
569;1;1,445
569;3;1,505
569;6;1,305
569;7;1,365
570;1;1,579
570;4;1,739
570;6;1,449
570;7;1,549
571;1;1,569
571;4;1,729
571;6;1,439
571;7;1,539
572;1;1,419
572;6;1,289
573;1;1,529
573;4;1,709
573;6;1,389
573;7;1,429
574;1;1,599
574;4;1,741
574;6;1,439
574;7;1,529
575;1;1,449
575;6;1,307
576;1;1,599
576;6;1,459
576;7;1,529
577;1;1,449
577;6;1,307
578;1;1,579
578;4;1,689
578;6;1,429
578;7;1,469
579;1;1,449
579;6;1,307
580;1;1,599
580;4;1,729
580;6;1,459
580;7;1,529
581;1;1,569
581;4;1,729
581;6;1,409
581;7;1,469
582;1;1,449
582;6;1,307
583;1;1,449
583;6;1,307
584;1;1,395
584;6;1,275
585;1;1,589
585;4;1,729
585;6;1,449
585;7;1,529
585;13;0,989
586;1;1,565
586;3;1,654
586;6;1,498
586;7;1,562
587;1;1,629
587;4;1,779
587;6;1,469
587;13;0,989
588;1;1,519
588;6;1,319
589;1;1,479
589;6;1,339
590;1;1,415
590;6;1,225
591;1;1,405
591;6;1,215
592;1;1,419
592;6;1,279
592;13;0,86
593;1;1,544
593;3;1,624
593;6;1,419
593;7;1,499
594;1;1,576
594;3;1,656
594;6;1,442
594;7;1,517
595;1;1,589
595;4;1,709
595;6;1,459
595;7;1,529
596;1;1,544
596;3;1,624
596;6;1,419
596;7;1,499
597;1;1,629
597;4;1,789
597;6;1,429
597;7;1,529
597;8;1,228
598;1;1,469
598;6;1,297
599;1;1,565
599;3;1,624
599;4;1,697
599;6;1,437
599;7;1,542
600;1;1,629
600;4;1,789
600;6;1,409
600;7;1,509
601;1;1,599
601;4;1,741
601;6;1,439
601;7;1,529
602;1;1,569
602;4;1,709
602;6;1,409
602;7;1,509
603;1;1,569
603;4;1,709
603;6;1,409
603;7;1,509
604;1;1,343
604;6;1,214
604;7;1,214
605;1;1,369
605;4;1,639
605;6;1,299
605;7;1,369
606;1;1,569
606;4;1,729
606;6;1,419
606;13;0,989
607;1;1,569
607;4;1,729
607;6;1,409
608;1;1,579
608;4;1,746
608;6;1,452
608;7;1,518
608;13;0,989
609;1;1,569
609;3;1,619
609;4;1,729
609;6;1,409
610;1;1,459
610;4;1,689
610;6;1,329
610;7;1,369
611;1;1,629
611;2;1,699
611;4;1,731
611;6;1,434
611;7;1,504
612;1;1,579
612;4;1,719
612;6;1,399
612;7;1,499
613;1;1,343
613;6;1,214
614;1;1,335
614;6;1,239
615;1;1,343
615;6;1,214
616;1;1,469
616;6;1,229
617;1;1,347
617;6;1,215
618;1;1,343
618;6;1,214
619;1;1,343
619;6;1,214
620;1;1,589
620;4;1,729
620;6;1,409
620;7;1,509
621;1;1,389
621;6;1,239
622;1;1,379
622;6;1,229
623;1;1,409
623;6;1,309
623;13;0,859
624;1;1,589
624;4;1,749
624;6;1,419
624;13;0,989
625;1;1,599
625;4;1,741
625;6;1,439
625;7;1,529
626;1;1,475
626;4;1,789
626;6;1,275
626;7;1,375
627;1;1,455
627;6;1,255
627;7;1,305
627;13;0,977
628;1;1,599
628;3;1,699
628;6;1,487
628;7;1,589
628;13;0,969
629;1;1,378
629;6;1,258
630;1;1,599
630;3;1,699
630;6;1,487
630;7;1,589
630;13;0,969
631;1;1,584
631;3;1,634
631;4;1,661
631;6;1,437
631;7;1,528
632;1;1,417
632;6;1,287
632;7;1,387
632;13;0,987
633;1;1,417
633;6;1,287
634;1;1,609
634;4;1,729
634;6;1,409
634;7;1,499
635;1;1,594
635;3;1,644
635;4;1,699
635;6;1,444
635;7;1,529
635;8;1,199
636;1;1,379
636;6;1,259
637;1;1,629
637;4;1,739
637;6;1,529
637;7;1,579
638;1;1,589
638;4;1,709
638;6;1,459
638;7;1,529
638;8;1,207
638;13;0,969
639;1;1,579
639;3;1,629
639;4;1,709
639;6;1,459
639;7;1,539
639;8;1,44
640;1;1,589
640;6;1,459
640;7;1,529
641;1;1,579
641;3;1,619
641;4;1,699
641;6;1,469
641;7;1,529
642;1;1,589
642;4;1,719
642;6;1,449
642;7;1,519
643;1;1,579
643;4;1,699
643;6;1,469
643;7;1,529
644;1;1,424
644;6;1,294
645;1;1,459
645;4;1,559
645;6;1,359
645;7;1,409
645;8;1,129
646;1;1,569
646;4;1,759
646;6;1,459
646;7;1,569
646;8;1,199
647;1;1,589
647;6;1,459
647;7;1,549
647;8;1,189
648;1;1,589
648;6;1,459
648;7;1,549
648;8;1,179
649;1;1,539
649;4;1,689
649;6;1,439
650;1;1,347
650;6;1,252
651;1;1,347
651;6;1,263
652;1;1,399
652;6;1,259
652;7;1,309
653;1;1,399
653;6;1,259
654;1;1,418
654;3;1,418
654;6;1,278
654;7;1,278
654;13;0,997
655;6;1,235
656;1;1,549
656;4;1,692
656;6;1,459
656;7;1,549
656;8;1,129
657;1;1,539
657;4;1,659
657;6;1,459
657;7;1,529
657;8;1,089
658;1;1,554
658;3;1,606
658;4;1,686
658;6;1,518
658;7;1,591
659;1;1,359
659;6;1,285
660;1;1,399
660;6;1,329
661;1;1,359
661;6;1,285
662;1;1,359
662;6;1,285
663;1;1,359
663;6;1,285
664;1;1,539
664;4;1,699
664;6;1,479
664;13;0,979
665;1;1,549
665;4;1,699
665;6;1,489
665;7;1,579
666;1;1,349
666;6;1,275
667;1;1,525
667;4;1,657
667;6;1,457
667;7;1,522
667;13;0,969
668;1;1,539
668;3;1,609
668;4;1,681
668;6;1,459
668;7;1,525
669;1;1,349
669;6;1,275
670;1;1,441
670;6;1,326
670;13;0,889
671;1;1,399
671;6;1,329
671;13;0,919
672;1;1,549
672;4;1,691
672;6;1,479
672;7;1,569
673;1;1,549
673;4;1,679
673;6;1,459
673;7;1,529
674;1;1,359
674;6;1,285
675;1;1,369
675;4;1,555
675;6;1,295
675;7;1,319
676;1;1,549
676;4;1,691
676;6;1,479
676;7;1,569
677;1;1,519
677;4;1,659
677;6;1,429
677;7;1,469
678;1;1,539
678;3;1,579
678;4;1,699
678;6;1,459
678;7;1,559
679;1;1,349
679;6;1,275
680;1;1,549
680;4;1,691
680;6;1,479
680;7;1,569
681;1;1,539
681;4;1,699
681;6;1,459
681;7;1,559
682;1;1,569
682;3;1,609
682;4;1,729
682;6;1,499
682;7;1,589
683;1;1,524
683;3;1,584
683;6;1,457
683;7;1,522
684;1;1,399
684;3;1,399
684;6;1,319
684;7;1,319
685;1;1,524
685;3;1,584
685;6;1,457
685;7;1,522
686;1;1,579
686;4;1,779
686;6;1,499
686;7;1,599
686;8;1,209
687;1;1,439
687;6;1,369
688;1;1,545
688;4;1,685
688;6;1,485
688;7;1,575
689;1;1,524
689;4;1,654
689;6;1,459
689;7;1,529
690;1;1,519
690;4;1,639
690;6;1,439
690;7;1,499
691;1;1,519
691;6;1,439
691;7;1,482
691;8;1,064
691;13;0,995
692;1;1,549
692;4;1,709
692;6;1,479
692;7;1,589
693;1;1,341
693;6;1,304
693;8;0,994
694;1;1,439
694;6;1,349
694;7;1,389
694;8;1,029
695;1;1,389
695;6;1,259
696;1;1,439
696;6;1,238
697;1;1,429
697;4;1,799
697;6;1,369
697;7;1,509
698;1;1,429
698;6;1,369
698;7;1,509
699;1;1,527
699;4;1,661
699;6;1,466
699;7;1,569
700;1;1,379
700;4;1,599
700;6;1,262
700;7;1,349
700;8;0,959
701;1;1,42
701;6;1,33
701;7;1,37
701;8;0,99
702;1;1,499
702;4;1,609
702;6;1,429
702;7;1,479
703;1;1,39
703;6;1,26
704;1;1,599
704;4;1,779
704;6;1,459
704;7;1,549
704;8;1,189
705;6;1,255
706;1;1,419
706;6;1,249
707;6;1,24
708;1;1,549
708;4;1,689
708;6;1,479
708;7;1,569
709;1;1,539
709;4;1,639
709;6;1,459
709;7;1,559
709;8;0,92
710;1;1,609
710;6;1,549
710;8;1
711;1;1,429
711;6;1,329
712;1;1,389
712;6;1,329
713;1;1,534
713;3;1,585
713;6;1,472
713;7;1,538
714;1;1,499
714;3;1,549
714;4;1,659
714;6;1,429
714;8;1,12
715;1;1,499
715;6;1,449
715;8;1,099
716;1;1,499
716;4;1,749
716;6;1,419
716;8;1,109
717;1;1,379
717;4;1,599
717;6;1,262
717;7;1,349
717;8;0,959
718;1;1,347
718;6;1,252
719;1;1,349
719;6;1,269
720;1;1,433
720;6;1,358
720;7;1,386
720;8;1,039
721;6;1,314
721;8;1,08
722;1;1,347
722;6;1,252
722;7;1,312
722;8;0,921
723;1;1,347
723;6;1,252
723;7;1,312
723;8;0,921
724;1;1,347
724;6;1,252
724;7;1,312
724;8;0,921
724;13;0,912
725;1;1,347
725;4;1,448
725;6;1,252
725;7;1,312
725;8;0,921
726;1;1,357
726;6;1,261
726;7;1,311
726;8;0,896
727;1;1,509
727;4;1,679
727;6;1,439
727;7;1,469
727;8;1,129
728;1;1,509
728;4;1,679
728;6;1,439
728;7;1,469
728;8;1,129
729;1;1,509
729;4;1,679
729;6;1,439
729;7;1,469
729;8;1,129
730;1;1,419
730;6;1,299
730;7;1,339
730;8;1,059
731;1;1,519
731;4;1,669
731;6;1,489
731;7;1,579
731;13;0,979
732;6;1,339
733;1;1,39
733;6;1,27
733;7;1,34
734;1;1,699
734;6;1,299
735;1;1,4
735;6;1,3
736;1;1,347
736;6;1,252
737;1;1,509
737;6;1,459
737;7;1,539
738;1;1,529
738;6;1,479
738;7;1,569
738;8;1,09
739;1;1,459
739;6;1,349
739;8;1,1
740;6;1,22
741;1;1,539
741;6;1,249
741;8;1,229
742;1;1,347
742;6;1,252
743;1;1,347
743;6;1,252
743;7;1,312
743;8;0,921
744;1;1,379
744;4;1,599
744;6;1,262
744;7;1,349
744;8;0,959
745;1;1,379
745;4;1,599
745;6;1,262
745;7;1,349
745;8;0,959
746;1;1,42
746;6;1,33
746;8;0,99
747;2;1,505
747;5;1,666
747;6;1,465
747;7;1,505
748;1;1,404
748;6;1,273
748;7;1,34
749;1;1,442
749;4;1,478
749;6;1,351
749;7;1,367
749;8;1,039
750;1;1,399
750;6;1,289
750;7;1,329
751;1;1,499
751;4;1,599
751;6;1,364
751;8;1,15
752;1;1,419
752;6;1,299
752;7;1,359
753;1;1,399
753;6;1,223
754;1;1,569
754;4;1,759
754;6;1,459
754;7;1,569
754;8;1,199
755;1;1,419
755;6;1,259
756;1;1,419
756;6;1,259
757;1;1,549
757;6;1,469
757;7;1,569
758;6;1,229
759;1;1,564
759;6;1,404
759;7;1,514
760;1;1,529
760;6;1,439
760;8;1,163
761;6;1,31
762;1;1,389
762;6;1,329
763;1;1,549
763;4;1,709
763;6;1,469
763;7;1,579
763;8;1,209
764;1;1,539
764;4;1,699
764;6;1,469
764;7;1,529
764;13;0,989
765;1;1,349
765;6;1,275
766;1;1,539
766;6;1,459
766;7;1,529
767;1;1,349
767;6;1,215
768;1;1,579
768;6;1,489
768;7;1,579
769;1;1,464
769;4;1,596
769;6;1,399
769;7;1,465
770;1;1,499
770;4;1,619
770;6;1,415
770;7;1,505
771;1;1,449
771;6;1,339
772;1;1,437
772;6;1,325
773;1;1,539
773;4;1,638
773;6;1,385
773;7;1,435
773;8;1,254
774;1;1,439
774;6;1,329
774;7;1,399
775;1;1,437
775;6;1,325
776;1;1,539
776;4;1,639
776;6;1,459
776;7;1,539
776;8;1,259
777;1;1,539
777;4;1,689
777;6;1,469
777;7;1,569
777;8;1,229
778;1;1,589
778;6;1,499
778;8;1,129
779;1;1,439
779;6;1,349
780;1;1,419
780;6;1,259
781;1;1,419
781;6;1,259
782;1;1,419
782;6;1,259
782;7;1,329
783;1;1,545
783;4;1,799
783;6;1,449
783;7;1,542
783;8;1,185
784;1;1,519
784;4;1,649
784;6;1,439
784;7;1,539
785;1;1,499
785;3;1,539
785;4;1,659
785;6;1,429
786;1;1,519
786;4;1,659
786;6;1,459
786;7;1,539
787;1;1,499
787;6;1,399
788;1;1,367
788;6;1,272
789;1;1,529
789;4;1,679
789;6;1,469
789;7;1,559
789;8;1,11
790;1;1,519
790;4;1,659
790;6;1,459
790;7;1,539
791;1;1,529
791;4;1,659
791;6;1,449
791;7;1,509
792;1;1,549
792;6;1,479
792;7;1,569
793;1;1,539
793;4;1,679
793;6;1,469
793;7;1,549
793;8;1,173
794;1;1,559
794;4;1,749
794;6;1,489
794;7;1,589
794;8;1,168
795;1;1,529
795;4;1,689
795;6;1,469
795;8;1,173
795;13;0,979
796;1;1,569
796;4;1,729
796;6;1,489
796;7;1,589
797;1;1,409
797;6;1,299
798;1;1,464
798;7;1,313
799;6;1,259
800;1;1,407
800;6;1,277
801;1;1,429
801;6;1,299
802;1;1,499
802;4;1,609
802;6;1,449
802;7;1,499
803;1;1,399
803;6;1,289
804;1;1,529
804;6;1,469
805;1;1,399
805;6;1,289
806;1;1,399
806;6;1,289
807;1;1,539
807;4;1,689
807;6;1,469
807;7;1,559
807;8;1,169
808;1;1,539
808;4;1,689
808;6;1,469
808;7;1,549
809;1;1,499
809;6;1,429
809;8;1,155
810;1;1,419
810;6;1,259
810;7;1,329
811;1;1,599
811;6;1,439
811;7;1,539
811;8;0,919
812;1;1,499
812;6;1,389
813;1;1,509
813;6;1,439
813;8;1,129
813;13;0,989
814;1;1,499
814;6;1,459
815;1;1,589
815;3;1,669
815;6;1,524
815;7;1,604
816;1;1,419
816;6;1,259
817;1;1,539
817;4;1,679
817;6;1,469
818;1;1,539
818;4;1,699
818;6;1,469
818;7;1,559
818;13;0,989
819;1;1,395
819;6;1,295
820;1;1,519
820;4;1,649
820;6;1,429
821;1;1,519
821;4;1,669
821;6;1,429
821;7;1,469
821;13;0,969
822;1;1,569
822;4;1,689
822;6;1,489
822;7;1,589
822;8;1,159
823;1;1,479
823;4;1,651
823;6;1,381
823;8;1,116
824;1;1,347
824;6;1,252
825;1;1,569
825;4;1,689
825;6;1,489
825;7;1,589
825;13;0,999
826;1;1,569
826;3;1,659
826;4;1,689
826;6;1,489
826;7;1,589
827;1;1,569
827;4;1,689
827;6;1,489
827;7;1,589
828;1;1,569
828;3;1,659
828;4;1,689
828;6;1,489
828;7;1,589
829;1;1,579
829;4;1,699
829;6;1,499
829;7;1,599
830;1;1,347
830;6;1,252
830;7;1,312
830;8;0,921
831;1;1,549
831;4;1,691
831;6;1,479
831;7;1,569
832;1;1,539
832;4;1,699
832;6;1,469
832;7;1,569
833;1;1,539
833;4;1,669
833;6;1,459
833;7;1,529
833;8;1,109
833;13;0,959
834;1;1,549
834;4;1,692
834;6;1,479
834;7;1,569
835;1;1,543
835;4;1,819
835;6;1,499
835;7;1,599
836;1;1,449
836;6;1,279
836;7;1,319
837;6;1,362
838;1;1,519
838;6;1,479
838;7;1,569
838;8;1,13
839;1;1,519
839;6;1,479
839;8;1,15
840;1;1,569
840;4;1,769
840;6;1,489
840;7;1,589
841;1;1,569
841;6;1,499
841;7;1,619
842;1;1,819
842;4;1,949
842;6;1,509
842;7;1,609
842;8;1,209
843;1;1,535
843;6;1,455
844;1;1,549
844;6;1,469
844;7;1,579
844;8;1,189
845;1;1,499
845;4;1,659
845;6;1,429
845;8;1,127
846;1;1,409
846;6;1,259
847;1;1,494
847;6;1,437
847;7;1,5
847;13;0,975
848;6;1,315
848;8;0,929
849;1;1,419
849;4;1,759
849;6;1,319
850;1;1,429
850;6;1,289
850;8;0,939
851;1;1,389
851;6;1,289
852;1;1,389
852;4;1,519
852;6;1,289
852;7;1,314
853;1;1,564
853;6;1,432
854;1;1,529
854;4;1,649
854;6;1,449
854;7;1,529
855;1;1,389
855;6;1,329
856;1;1,389
856;6;1,309
857;1;1,389
857;6;1,329
858;1;1,549
858;4;1,709
858;6;1,479
858;7;1,589
858;13;0,979
859;1;1,519
859;4;1,639
859;6;1,429
859;7;1,519
859;13;0,979
860;1;1,499
860;4;1,639
860;6;1,429
861;1;1,41
861;6;1,29
862;1;1,549
862;4;1,691
862;6;1,479
862;7;1,569
863;1;1,549
863;4;1,749
863;6;1,469
863;7;1,539
864;1;1,369
864;4;1,499
864;6;1,289
865;1;1,339
865;6;1,249
866;1;1,539
866;6;1,479
867;1;1,4
867;6;1,299
868;6;1,299
868;8;0,939
869;1;1,39
869;6;1,27
869;7;1,34
870;1;1,549
870;4;1,691
870;6;1,479
870;7;1,569
871;6;1,261
872;1;1,529
872;4;1,659
872;6;1,459
872;7;1,519
873;1;1,425
873;4;1,545
873;6;1,325
873;7;1,355
874;1;1,549
874;4;1,691
874;6;1,479
874;7;1,569
875;1;1,499
875;4;1,599
875;6;1,364
876;1;1,395
876;6;1,295
877;1;1,389
877;6;1,259
878;1;1,579
878;6;1,509
879;1;1,439
879;6;1,309
879;7;1,329
880;1;1,449
880;4;1,589
880;6;1,319
880;7;1,389
881;1;1,539
881;4;1,671
881;6;1,419
881;7;1,485
882;1;1,49
882;4;1,69
882;6;1,39
883;1;1,589
883;4;1,729
883;6;1,509
884;1;1,555
884;4;1,695
884;6;1,465
884;7;1,575
884;8;1,085
885;6;1,46
886;1;1,5
886;6;1,4
886;7;1,6
886;8;1,2
887;1;1,579
887;6;1,509
887;7;1,589
887;13;0,939
888;1;1,389
888;6;1,299
889;6;1,37
890;6;1,249
890;8;1,469
891;14;1,389
891;15;1,219
892;6;1,499
893;1;1,559
893;4;1,679
893;6;1,489
893;7;1,549
893;8;1,201
894;1;1,559
894;6;1,489
894;7;1,589
894;8;1,203
895;1;1,32
895;6;1,24
896;1;1,429
896;4;1,529
896;6;1,317
896;7;1,339
897;1;1,559
897;4;1,719
897;6;1,489
898;1;1,569
898;4;1,689
898;6;1,499
898;8;1,329
899;1;1,549
899;6;1,549
899;8;1,309
900;1;1,579
900;3;1,619
900;4;1,739
900;6;1,509
900;7;1,569
901;1;1,579
901;3;1,619
901;4;1,739
901;6;1,509
901;7;1,569
902;1;1,589
902;6;1,499
902;7;1,579
902;13;0,909
903;1;1,589
903;4;1,739
903;6;1,469
903;7;1,569
903;8;1,199
903;12;1,999
904;1;1,349
904;6;1,249
904;7;1,3
905;15;1,235
906;1;1,569
906;3;1,619
906;4;1,709
906;6;1,504
906;7;1,594
906;8;1,179
907;1;1,409
907;6;1,299
907;8;0,899
908;6;1,509
908;8;1,234
909;1;1,53
909;6;1,35
910;1;1,568
910;4;1,719
910;6;1,459
910;8;1,254
911;6;1,439
912;1;1,554
912;6;1,445
912;7;1,533
912;8;1,104
913;1;1,579
913;4;1,739
913;6;1,509
913;7;1,609
913;13;0,929
914;1;1,599
914;4;1,779
914;6;1,489
914;7;1,569
915;1;1,439
915;6;1,358
916;1;1,419
916;6;1,319
916;7;1,339
917;1;1,589
917;4;1,749
917;6;1,509
917;7;1,609
918;1;1,369
918;4;1,499
918;6;1,239
919;1;1,397
919;4;1,499
919;6;1,289
919;7;1,319
919;8;1,005
920;6;1,284
921;1;1,584
921;4;1,716
921;6;1,469
921;7;1,535
922;1;1,594
922;3;1,654
922;6;1,464
922;7;1,539
923;1;1,589
923;4;1,739
923;6;1,509
923;7;1,599
923;13;0,939
924;1;1,429
924;6;1,328
925;1;1,579
925;4;1,739
925;6;1,489
925;7;1,589
926;1;1,428
926;6;1,338
927;1;1,419
927;6;1,319
927;7;1,339
928;1;1,579
928;4;1,739
928;6;1,499
928;7;1,599
929;1;1,579
929;4;1,739
929;6;1,499
929;7;1,599
929;13;0,929
930;1;1,529
930;4;1,679
930;6;1,459
930;7;1,529
930;9;1,005
931;1;1,429
931;6;1,328
931;7;1,428
932;1;1,589
932;4;1,749
932;6;1,519
932;7;1,609
933;1;1,589
933;4;1,731
933;6;1,509
933;7;1,599
934;1;1,564
934;4;1,704
934;6;1,429
934;7;1,509
935;1;1,579
935;4;1,711
935;6;1,499
935;7;1,599
936;1;1,399
936;4;1,499
936;6;1,299
937;1;1,399
937;6;1,299
938;1;1,399
938;4;1,499
938;6;1,299
939;1;1,589
939;4;1,749
939;6;1,499
939;7;1,599
940;1;1,589
940;4;1,731
940;6;1,509
940;7;1,599
941;1;1,579
941;4;1,739
941;6;1,509
941;7;1,609
941;14;1,339
942;1;1,389
942;6;1,269
942;8;0,99
943;1;1,409
943;6;1,299
943;8;0,939
944;1;1,428
944;6;1,298
944;7;1,328
945;1;1,549
945;4;1,679
945;6;1,549
945;7;1,609
946;6;1,439
946;8;1,009
947;8;0,964
948;6;1,17
949;1;1,409
949;6;1,309
950;1;1,599
950;4;1,749
950;6;1,519
950;7;1,609
951;1;1,589
951;4;1,749
951;6;1,509
951;8;1,296
952;1;1,599
952;4;1,739
952;6;1,519
952;8;1,296
952;13;0,939
953;1;1,579
953;4;1,739
953;6;1,519
954;1;1,579
954;4;1,739
954;6;1,519
954;13;0,939
955;1;1,549
955;4;1,679
955;6;1,549
955;7;1,609
956;1;1,608
956;6;1,518
956;7;1,598
956;8;1,178
957;1;1,499
957;4;1,599
957;6;1,399
957;7;1,499
957;8;1,079
958;1;1,614
958;3;1,664
958;6;1,519
958;7;1,609
958;8;1,264
959;1;1,634
959;4;1,766
959;6;1,537
959;7;1,63
960;1;1,499
960;4;1,639
960;6;1,399
960;7;1,479
961;1;1,534
961;3;1,614
961;4;1,666
961;6;1,449
961;7;1,529
961;9;1,112
962;1;1,479
962;6;1,285
963;1;1,479
963;6;1,285
964;1;1,459
964;6;1,265
965;1;1,534
965;3;1,594
965;4;1,666
965;6;1,449
965;7;1,515
966;1;1,589
966;4;1,749
966;6;1,509
966;7;1,609
966;13;0,999
967;1;1,579
967;6;1,499
967;7;1,579
967;8;1,178
968;1;1,479
968;4;1,685
968;6;1,285
968;7;1,385
968;13;0,999
969;1;1,579
969;4;1,739
969;6;1,509
969;7;1,609
970;1;1,579
970;4;1,739
970;6;1,509
970;7;1,609
970;14;1,309
971;1;1,479
971;6;1,285
971;7;1,305
972;6;1,38
973;1;1,509
973;4;1,649
973;6;1,409
973;7;1,489
974;1;1,499
974;4;1,639
974;6;1,404
974;7;1,484
975;1;1,529
975;3;1,596
975;4;1,661
975;6;1,442
975;7;1,517
976;1;1,477
976;4;1,685
976;6;1,285
976;7;1,345
977;1;1,639
977;6;1,559
978;1;1,549
978;6;1,479
978;7;1,559
978;8;1,21
979;1;1,529
979;4;1,649
979;6;1,389
979;8;1,045
980;1;1,599
980;4;1,729
980;6;1,499
980;7;1,589
980;8;1,319
981;1;1,529
981;4;1,649
981;6;1,389
981;7;1,469
982;3;1,519
982;4;1,639
982;6;1,419
982;7;1,509
982;8;1,319
983;1;1,608
983;4;1,778
983;6;1,518
983;7;1,598
983;8;1,198
984;6;1,381
984;8;0,995
985;6;1,4
985;13;1,05
986;1;1,608
986;4;1,778
986;6;1,518
986;7;1,598
986;8;1,198
987;6;1,399
988;1;1,609
988;4;1,759
988;6;1,519
988;7;1,619
988;13;0,999
989;1;1,599
989;4;1,759
989;6;1,519
989;7;1,619
989;13;0,999
990;1;1,564
990;6;1,469
990;7;1,539
991;1;1,519
991;6;1,429
991;7;1,519
992;1;1,589
992;4;1,729
992;6;1,499
992;7;1,589
993;1;1,608
993;4;1,676
993;6;1,506
993;7;1,567
993;8;1,104
994;1;1,419
994;4;1,529
994;6;1,319
994;7;1,319
995;1;1,529
995;4;1,661
995;6;1,442
995;7;1,517
996;1;1,458
996;4;1,688
996;6;1,278
996;7;1,378
997;1;1,569
997;4;1,729
997;6;1,499
997;7;1,599
998;1;1,439
998;6;1,389
999;1;1,559
999;4;1,699
999;6;1,479
999;7;1,559
1000;1;1,579
1000;4;1,699
1000;6;1,509
1000;7;1,609
1000;13;0,999
1001;1;1,569
1001;4;1,689
1001;6;1,499
1001;7;1,559
1001;8;1,142
1002;1;1,549
1002;4;1,709
1002;6;1,509
1002;7;1,589
1002;8;1,224
1003;1;1,576
1003;4;1,708
1003;6;1,517
1003;7;1,627
1004;1;1,576
1004;4;1,708
1004;6;1,517
1004;7;1,627
1005;1;1,529
1005;3;1,569
1005;6;1,449
1005;7;1,489
1005;8;1,129
1006;1;1,439
1006;6;1,339
1007;1;1,519
1007;6;1,429
1007;7;1,519
1007;8;1,139
1008;1;1,599
1008;4;1,749
1008;6;1,509
1008;7;1,609
1009;1;1,544
1009;3;1,604
1009;4;1,676
1009;6;1,459
1009;7;1,525
1010;1;1,589
1010;4;1,739
1010;6;1,499
1010;7;1,599
1011;6;1,479
1012;1;1,608
1012;4;1,758
1012;6;1,508
1012;7;1,618
1013;1;1,529
1013;6;1,398
1014;2;1,619
1014;3;1,679
1014;4;1,759
1014;6;1,519
1014;7;1,599
1015;1;1,569
1015;4;1,689
1015;6;1,499
1015;7;1,559
1015;8;1,142
1016;1;1,619
1016;6;1,539
1017;1;1,599
1017;4;1,759
1017;6;1,509
1017;7;1,609
1018;1;1,609
1018;6;1,489
1019;1;1,599
1019;4;1,759
1019;6;1,509
1019;7;1,599
1020;1;1,599
1020;6;1,499
